,Store Number,City,2015 Sales,2015 Sales mean,County Number,Price Per Liter mean,2015 Volume Sold Liters mean,2015 Volume Sold Liters,Zip Code,2015 Profit Margin mean,2015 Sales Q1,First Date,Last Date
183,3403,COLUMBUS JUNCTION,671.65,3.18317535545,9874.08,46.7965876777,58.0,16.8211323629,52738,15.6206635071,2243.65,2015-01-08,2015-01-29
184,3417,MARENGO,2655.5,7.81029411765,31323.68,92.1284705882,48.0,13.542442577,52301,30.9394705882,4759.52,2015-01-05,2015-03-26
185,3420,WINDSOR HEIGHTS,25143.0,73.95,352020.66,1035.35488235,77.0,19.1464915966,50311,345.862764706,85542.78,2015-01-05,2015-03-19
186,3437,NORWALK,1737.0,11.1346153846,20389.68,130.703076923,91.0,12.9258202952,50211,43.9071153846,3615.84,2015-01-07,2016-03-30
187,3443,COUNCIL BLUFFS,4258.46,11.3862566845,53834.76,143.943208556,78.0,13.962216286,51503,48.1271390374,6732.26,2015-01-08,2016-03-24
188,3447,SIOUX CITY,13082.5,45.1120689655,187650.04,647.069103448,97.0,17.7300968801,51106,216.149034483,54233.74,2015-01-07,2016-03-30
189,3456,CLEAR LAKE,4788.19,6.061,69189.36,87.5814683544,17.0,18.019231471,50428,29.2478101266,11752.3,2015-01-08,2016-03-31
190,3461,STUART,1095.29,6.8886163522,11754.24,73.9260377358,1.0,13.737268261,50250,24.6937735849,1964.59,2015-01-06,2016-03-29
191,3465,PANORA,917.5,5.62883435583,10693.32,65.603190184,39.0,14.0773152206,50216,21.9596932515,1863.43,2015-01-15,2016-03-21
192,3477,COUNCIL BLUFFS,9688.5,48.6859296482,129421.86,650.361105528,78.0,14.5344915051,51501,217.206030151,16112.64,2015-01-05,2016-03-28
193,3484,MARCUS,344.25,5.46428571429,4020.39,63.8157142857,18.0,13.4464928193,51035,21.380952381,1083.27,2015-01-07,2016-03-30
194,3488,BELLEVUE,1481.1,9.68039215686,18743.79,122.508431373,49.0,15.1034858388,52031,40.9422875817,3972.51,2015-01-05,2016-03-28
195,3494,WATERLOO,11827.5,48.2755102041,140733.54,574.422612245,7.0,16.9893955296,50702,192.032081633,22481.34,2015-01-06,2016-03-29
196,3495,MONTICELLO,2661.11,2.97996640538,33418.48,37.4227099664,53.0,15.479501575,52310,12.5196976484,7019.15,2015-01-13,2016-03-22
197,3514,FORT DODGE,2268.02,7.3637012987,35085.4,113.913636364,94.0,18.8007316994,50501,38.0480194805,8671.67,2015-01-05,2016-03-28
198,3521,COUNCIL BLUFFS,1718.25,13.9695121951,40893.92,332.470894309,78.0,23.1683817267,51501,110.865772358,22330.13,2015-01-05,2016-03-21
199,3524,AMES,12190.5,51.4367088608,180805.62,762.892911392,85.0,17.9857685353,50010,255.394683544,43825.26,2015-01-07,2016-03-30
200,3525,WASHINGTON,3483.09,8.57903940887,53040.25,130.641009852,92.0,19.0282472036,52353,43.5767487685,10447.69,2015-01-06,2016-03-29
201,3528,MASON CITY,901.6,9.69462365591,16048.96,172.569462366,17.0,20.0390181772,50401,57.7653763441,2518.24,2015-01-08,2015-12-30
202,3540,DAVENPORT,1192.2,8.33706293706,20284.2,141.847552448,82.0,18.5133716284,52807,47.3684615385,3452.6,2015-01-08,2015-04-08
203,3542,ST ANSGAR,987.25,7.96169354839,11801.35,95.1721774194,66.0,15.9237941628,50472,31.7791935484,4200.99,2015-01-06,2016-03-29
204,3549,FORT MADISON,2266.12,14.3425316456,33613.37,212.742848101,56.0,21.3535141652,52627,71.1082278481,7155.15,2015-01-07,2016-03-30
205,3562,WEST BURLINGTON,5116.5,12.5097799511,65389.26,159.87594132,29.0,14.344887647,52655,53.5566748166,16819.56,2015-01-08,2015-02-26
206,3563,MUSCATINE,3200.0,12.6984126984,41926.36,166.374444444,70.0,13.9090929705,52761,55.5580952381,8480.04,2015-01-08,2016-03-31
207,3565,IOWA CITY,1265.89,4.81326996198,18306.77,69.6074904943,52.0,18.6445574118,52246,23.2897338403,3676.35,2015-01-05,2016-03-28
208,3573,OTTUMWA,4313.9,8.03333333333,68700.69,127.93424581,90.0,18.360990492,52501,42.6742271881,16411.67,2015-01-05,2016-03-21
209,3576,HARTLEY,1049.9,10.7132653061,10351.74,105.63,71.0,13.2668464529,51346,36.2784693878,1213.25,2015-01-06,2016-03-29
210,3582,LEON,174.0,8.7,2169.62,108.481,27.0,13.2131666667,50144,36.372,162.6,2015-01-06,2016-03-29
211,3584,OELWEIN,2271.53,12.2785405405,27413.67,148.182,33.0,13.9277012651,50662,49.8485405405,6501.08,2015-01-05,2016-03-28
212,3587,KEOKUK,310.5,14.1136363636,3002.46,136.475454545,56.0,11.463030303,52632,45.5836363636,996.36,2015-01-12,2016-03-28
213,3591,ACKLEY,225.5,6.63235294118,2602.0,76.5294117647,94.0,15.4234733894,50601,25.5173529412,803.64,2015-01-07,2016-03-29
214,3592,FORT DODGE,4039.5,12.5841121495,51327.84,159.899813084,42.0,14.3836596944,50501,53.5622429907,9170.94,2015-01-06,2016-03-29
215,3606,GRUNDY CENTER,596.0,6.40860215054,7716.58,82.9739784946,38.0,14.987593446,50638,27.6767741935,1699.77,2015-01-05,2016-03-28
216,3611,LOGAN,607.5,9.79838709677,6407.76,103.350967742,43.0,11.1080721966,51546,34.6374193548,1389.6,2015-01-07,2016-03-30
217,3612,MAQUOKETA,4128.83,5.32752258065,53379.84,68.8772129032,49.0,14.7979420729,52060,22.9849032258,15023.65,2015-01-05,2016-03-28
218,3618,CEDAR RAPIDS,5262.0,16.9196141479,64153.98,206.282893891,57.0,14.1392420763,52404,69.0115755627,11520.3,2015-01-08,2016-03-31
219,3621,SHELDON,2562.93,6.23583941606,31043.53,75.531703163,71.0,17.2912465452,51201,25.2555231144,7742.54,2015-01-06,2015-04-14
220,3622,SPIRIT LAKE,3274.5,15.3014018692,41171.16,192.388598131,30.0,15.4647485536,51360,64.2591588785,7323.54,2015-01-15,2016-03-31
221,3624,NEWTON,1306.5,11.9862385321,17259.12,158.340550459,50.0,15.1837833115,50208,52.8500917431,4291.14,2015-01-06,2016-03-29
222,3625,ANKENY,3958.5,14.3423913043,50447.76,182.78173913,77.0,14.8707004831,50021,61.0003623188,10197.12,2015-01-05,2016-03-28
223,3626,SPENCER,2842.5,14.8821989529,31938.6,167.217801047,21.0,13.2230640738,51301,55.9859685864,5113.56,2015-01-05,2016-03-28
224,3628,CEDAR RAPIDS,3219.0,12.5252918288,41480.04,161.400933852,57.0,14.1006318325,52402,53.986536965,9735.6,2015-01-05,2016-03-28
225,3629,COUNCIL BLUFFS,3709.5,12.4479865772,45812.04,153.731677852,78.0,13.7484787472,51503,51.3217449664,10973.34,2015-01-07,2016-03-23
226,3632,DUBUQUE,3184.5,10.9432989691,40977.9,140.817525773,31.0,13.9387056128,52003,47.0618556701,9043.14,2015-01-07,2016-03-30
227,3635,OGDEN,507.75,6.26851851852,6219.91,76.7890123457,8.0,14.6674661964,50212,25.6913580247,1441.27,2015-01-06,2016-03-15
228,3644,ALTOONA,4272.0,12.1019830028,59082.3,167.371954674,77.0,15.5285579388,50009,55.9414164306,13865.28,2015-01-22,2016-03-31
229,3645,WINDSOR HEIGHTS,2191.5,11.4140625,30602.76,159.389375,77.0,15.4871155754,50311,53.2146875,6809.4,2015-01-07,2016-03-30
230,3647,CLINTON,3402.75,13.3966535433,41213.31,162.257125984,23.0,13.5691638545,52732,54.1727165354,8053.56,2015-01-12,2016-03-21
231,3648,FAIRBANK,380.25,5.43214285714,4294.71,61.353,10.0,15.3782789116,50629,20.6594285714,690.42,2015-01-26,2016-03-07
232,3650,HOLSTEIN,1597.0,6.18992248062,23756.4,92.0790697674,47.0,17.819155639,51025,30.7538372093,3715.72,2015-01-06,2016-03-29
233,3651,INDIANOLA,1333.5,11.3974358974,16242.84,138.827692308,91.0,13.2153520554,50125,46.3379487179,3054.24,2015-01-05,2016-03-28
234,3652,IDA GROVE,251.5,11.4318181818,3901.24,177.329090909,47.0,16.1263636364,51445,59.1313636364,867.43,2015-01-05,2016-03-28
235,3654,BELMOND,819.75,12.2350746269,9479.3,141.482089552,99.0,13.4591613362,50421,47.2194029851,2312.42,2015-01-05,2016-03-28
236,3655,SIOUX CITY,577.45,6.01510416667,9142.26,95.231875,97.0,21.1315972222,51104,31.8780208333,1900.56,2015-01-05,2016-03-28
237,3656,ANKENY,1186.5,10.0550847458,20611.26,174.671694915,77.0,18.6031234867,50021,58.4623728814,6208.08,2015-01-06,2016-03-29
238,3660,KNOXVILLE,1059.0,10.696969697,13818.6,139.581818182,63.0,14.0705916306,50138,46.6448484848,3404.34,2015-01-06,2016-03-29
239,3663,WATERLOO,2722.5,14.2539267016,33199.62,173.82,7.0,13.4721017203,50702,58.2069109948,5653.98,2015-01-08,2016-03-21
240,3664,NORTHWOOD,960.41,5.71672619048,11316.49,67.3600595238,98.0,14.4651055839,50459,22.5104166667,2643.93,2015-01-06,2016-03-28
241,3666,CEDAR RAPIDS,1977.0,11.2971428571,30745.8,175.690285714,57.0,17.4896571429,52404,58.7804571429,5832.06,2015-01-06,2016-03-29
242,3670,CORALVILLE,3624.75,12.245777027,45033.36,152.13972973,52.0,13.3796637709,52241,50.8833783784,6853.5,2015-01-05,2016-03-28
243,3676,GREENE,354.62,4.172,3939.16,46.3430588235,12.0,15.1192058824,50636,15.5347058824,938.82,2015-01-06,2016-03-29
244,3677,EVERLY,56.25,9.375,573.51,95.585,21.0,11.5413492063,51338,31.94,292.02,2015-01-05,2015-08-24
245,3678,DES MOINES,1019.7,6.70855263158,17220.56,113.293157895,77.0,23.6833333333,50320,37.8247368421,4326.54,2015-01-07,2016-03-29
246,3679,MONONA,803.09,3.61752252252,12115.68,54.5751351351,22.0,16.1793146718,52159,18.2432432432,3977.9,2015-01-07,2016-03-30
247,3682,WESLEY,1692.87,12.0919285714,23243.51,166.025071429,55.0,18.2878613946,50483,55.6324285714,6996.28,2015-01-05,2016-03-28
248,3688,FREDERICKSBURG,400.5,6.675,4154.49,69.2415,19.0,13.2752539683,50630,23.1905,1210.47,2015-01-06,2016-03-29
249,3690,WATERLOO,835.75,8.27475247525,14908.31,147.607029703,7.0,18.2156907119,50702,49.3165346535,2252.86,2015-01-08,2016-03-31
250,3691,URBANDALE,1676.1,12.7946564885,28984.64,221.256793893,77.0,18.4174272992,50322,73.8354198473,4932.38,2015-01-13,2016-03-09
251,3695,REMSEN,837.35,7.97476190476,10120.82,96.3887619048,75.0,15.3609331066,51050,32.2803809524,2383.77,2015-01-07,2016-03-30
252,3696,DES MOINES,844.5,9.81976744186,13050.3,151.747674419,77.0,16.0187430786,50315,50.7823255814,4128.6,2015-01-05,2016-03-28
253,3698,WEST DES MOINES,576.3,4.43307692308,13544.38,104.187538462,77.0,29.4659850947,50266,34.7753076923,2133.58,2015-01-07,2016-03-30
254,3700,AVOCA,2157.16,6.32598240469,31242.73,91.6209090909,78.0,16.6227508471,51521,30.5631964809,7722.08,2015-01-06,2016-03-29
255,3704,EMMETSBURG,1606.7,3.31278350515,22466.76,46.3232164948,74.0,16.8919409477,50536,15.4881237113,5376.84,2015-01-07,2016-02-24
256,3705,ROCK RAPIDS,2189.0,7.01602564103,29694.56,95.1748717949,60.0,16.6705626989,51246,31.8175,8182.95,2015-01-06,2016-03-29
257,3707,CEDAR RAPIDS,1555.95,7.77975,27494.16,137.4708,57.0,19.2968077381,52402,45.95465,4076.36,2015-01-07,2016-03-30
258,3710,COLUMBUS JUNCTION,381.0,16.5652173913,5657.64,245.984347826,58.0,17.1708695652,52738,82.0539130435,1076.4,2015-01-05,2016-03-28
259,3712,MONTEZUMA,971.0,6.56081081081,14675.45,99.1584459459,79.0,17.140460103,50171,33.1126351351,5626.63,2015-01-08,2016-03-31
260,3713,MASON CITY,3909.0,16.7051282051,47527.44,203.108717949,17.0,14.818038258,50401,68.0746153846,9600.9,2015-01-06,2016-03-29
261,3715,DAVENPORT,903.81,4.6112755102,16548.95,84.4334183673,82.0,22.0947886297,52807,28.1655612245,2875.25,2015-01-08,2016-03-31
262,3717,SUMNER,685.53,2.61652671756,9022.86,34.4383969466,9.0,16.1514705418,50674,11.4924427481,1583.13,2015-01-06,2016-03-22
263,3719,MARSHALLTOWN,2020.5,12.3957055215,25413.66,155.91202454,64.0,14.0498393222,50158,52.1315337423,6138.54,2015-01-20,2016-03-29
264,3721,DECORAH,3745.5,11.8528481013,49072.02,155.291202532,96.0,14.4990551537,52101,51.9482278481,12345.42,2015-01-08,2016-03-24
265,3722,SIOUX CITY,2653.5,11.9527027027,33500.22,150.901891892,97.0,14.31500429,51106,50.4502702703,8233.2,2015-01-05,2016-03-28
266,3723,ONAWA,2015.71,3.13485225505,27713.0,43.099533437,67.0,17.2145240733,51040,14.4035458787,6742.62,2015-01-07,2016-03-30
267,3726,OTTUMWA,1824.0,12.2416107383,22019.1,147.779194631,90.0,13.1354362416,52501,49.5370469799,5320.92,2015-01-06,2016-03-22
268,3728,COUNCIL BLUFFS,1956.59,5.82318452381,30198.98,89.8779166667,78.0,18.7990638799,51503,29.9869642857,6990.86,2015-01-05,2016-03-21
269,3731,DAVENPORT,3407.9,11.2101973684,46132.38,151.75125,82.0,14.7908834586,52807,50.6915131579,11776.44,2015-01-06,2016-03-28
270,3732,ELDRIDGE,2317.38,6.75620991254,29277.92,85.3583673469,82.0,15.9614703669,52748,28.5937609329,5714.35,2015-01-08,2015-01-29
271,3735,OSKALOOSA,2144.2,7.29319727891,27909.73,94.9310544218,10.0,16.6012374474,52577,31.8134013605,6381.32,2015-01-06,2016-03-29
272,3738,DUBUQUE,1337.65,7.86852941176,12549.05,73.8179411765,31.0,14.5255098039,52001,24.9635294118,2156.7,2015-01-05,2016-03-21
273,3740,WATERLOO,1610.27,8.05135,24676.94,123.3847,7.0,14.9078546986,50702,41.25655,6297.1,2015-01-07,2016-03-30
274,3742,LEMARS,1197.0,11.4,16030.44,152.670857143,75.0,14.3171836735,51031,50.9394285714,4709.4,2015-01-06,2016-03-29
275,3744,DYERSVILLE,1751.62,8.22356807512,21456.81,100.736197183,31.0,14.7489727252,52040,33.7489201878,4481.8,2015-01-06,2016-03-29
276,3747,SIGOURNEY,817.25,5.27258064516,9245.21,59.646516129,54.0,13.9700276498,52591,19.989483871,1750.11,2015-01-06,2016-03-29
277,3749,STORM LAKE,1710.0,18.3870967742,20477.28,220.185806452,11.0,14.805171531,50588,73.6922580645,3497.4,2015-01-05,2016-03-28
278,3756,MANNING,810.8,3.60355555556,11264.0,50.0622222222,14.0,16.3422169591,51455,16.7315555556,1874.88,2015-01-21,2016-03-21
279,3757,SIOUX CITY,4050.0,12.3475609756,52098.9,158.838109756,97.0,13.9809872242,51108,53.0990853659,10130.7,2015-01-08,2016-03-28
280,3762,WINDSOR HEIGHTS,1817.06,5.32862170088,28823.1,84.5252199413,77.0,22.8071656414,50322,28.2136656891,7641.81,2015-01-08,2016-03-31
281,3763,HAWARDEN,1062.24,7.64201438849,13500.68,97.1271942446,84.0,15.608987667,51023,32.4650359712,2833.1,2015-01-07,2016-03-30
282,3766,NEW HAMPTON,845.23,6.21492647059,8716.96,64.0952941176,19.0,15.3378608285,50659,21.5668382353,2504.24,2015-01-07,2016-03-30
283,3769,CEDAR FALLS,4584.0,14.5523809524,55042.92,174.739428571,7.0,13.4785608466,50613,58.4853333333,9034.26,2015-01-06,2016-03-29
284,3773,CEDAR RAPIDS,12564.22,13.4809227468,232460.41,249.421040773,57.0,24.6624997445,52401,83.181416309,48574.94,2015-01-07,2016-03-30
285,3774,DUBUQUE,1724.25,14.1331967213,15309.07,125.484180328,31.0,11.133735363,52001,42.2587704918,4602.58,2015-01-07,2016-03-30
286,3776,DAVENPORT,3595.5,10.9285714286,51421.2,156.295440729,82.0,14.7093718338,52806,52.2271732523,11921.76,2015-01-07,2016-03-30
287,3778,DES MOINES,608.77,2.7299103139,10820.72,48.5234080717,77.0,21.4433234174,50310,16.1898206278,2306.88,2015-01-07,2016-03-30
288,3779,FORT DODGE,459.4,8.35272727273,5435.14,98.8207272727,94.0,16.0560692641,50501,33.0154545455,1331.64,2015-01-06,2016-03-29
289,3782,GUTTENBURG,887.3,8.06636363636,11397.73,103.615727273,22.0,13.902534632,52052,34.6405454545,1935.21,2015-01-08,2016-03-31
290,3783,POCAHONTAS,1995.84,8.17967213115,21527.77,88.2285655738,76.0,15.5706099778,50574,29.8975819672,10062.43,2015-01-08,2016-03-31
291,3784,INDEPENDENCE,1794.39,8.58559808612,25800.13,123.445598086,10.0,16.5985121896,50644,41.1911004785,4709.89,2015-01-07,2016-03-30
292,3785,DES MOINES,962.15,5.17284946237,13057.3,70.2005376344,77.0,18.8304779085,50315,23.422311828,4234.02,2015-01-07,2016-03-29
293,3789,OSKALOOSA,1800.0,15.3846153846,24149.4,206.405128205,62.0,15.0085470085,52577,69.0087179487,5779.92,2015-01-05,2016-03-28
294,3790,MT PLEASANT,2064.0,14.5352112676,27576.48,194.20056338,44.0,15.2756002683,52641,64.8887323944,4193.76,2015-01-06,2016-03-29
295,3803,STRAWBERRY POINT,406.5,10.9864864865,4281.48,115.715675676,22.0,11.1361647362,52076,38.6237837838,1073.76,2015-01-07,2016-03-29
296,3805,DAVENPORT,1685.68,5.69486486486,38364.56,129.61,82.0,26.2744781412,52084,43.2283445946,9046.09,2015-01-05,2016-03-28
297,3806,WEST DES MOINES,1377.3,11.2893442623,24603.3,201.666393443,77.0,18.5584289617,50266,67.3308196721,4585.08,2015-01-07,2016-03-30
298,3808,LA PORTE CITY,953.95,4.94274611399,11738.16,60.8194818653,7.0,15.3062714622,50651,20.4189119171,2766.17,2015-01-08,2016-03-31
299,3811,KEOKUK,1503.0,11.7421875,19715.34,154.02609375,56.0,14.7588244048,52632,51.43171875,3549.72,2015-01-07,2016-03-30
300,3813,MOUNT AYR,814.65,7.14605263158,9506.28,83.3884210526,80.0,13.0390768588,50854,27.8802631579,1262.37,2015-01-06,2015-03-24
301,3814,WEST DES MOINES,12984.0,108.2,247417.42,2061.81183333,25.0,27.8608452381,50266,691.704,56443.62,2015-01-07,2016-03-30
302,3816,RED OAK,1189.89,6.26257894737,15948.97,83.9419473684,69.0,17.4274041353,51566,28.0285263158,3338.59,2015-01-06,2016-03-29
303,3818,KNOXVILLE,1352.93,2.15434713376,19976.56,31.8098089172,63.0,17.4195244954,50138,10.6209713376,4946.14,2015-01-06,2016-01-19
304,3819,DECORAH,1923.39,6.30619672131,24303.36,79.683147541,96.0,17.8440848336,52101,26.6495409836,4160.36,2015-01-08,2016-03-31
305,3820,SIOUX CITY,9760.14,11.9171428571,172792.22,210.9795116,97.0,20.524942781,51103,70.3909401709,51033.86,2015-03-11,2016-03-30
306,3822,SWISHER,320.38,2.5426984127,5395.65,42.8226190476,52.0,21.1624778215,52338,14.3219047619,1264.93,2015-01-05,2016-03-30
307,3825,DES MOINES,1119.0,5.76804123711,18004.38,92.8060824742,77.0,20.1593473663,50316,30.9656701031,3711.98,2015-01-07,2016-03-29
308,3829,MOUNT VERNON,1002.75,4.64236111111,12884.31,59.6495833333,57.0,15.5845061728,52314,19.9875925926,4591.15,2015-01-07,2016-03-30
309,3830,CRESTON,2367.0,12.2642487047,31623.3,163.851295337,88.0,14.630984456,50801,54.8723316062,6652.26,2015-01-07,2016-03-30
310,3831,MADRID,691.26,4.54776315789,8566.47,56.3583552632,8.0,14.8814091149,50156,18.8157894737,1824.2,2015-01-06,2016-03-29
311,3833,ATLANTIC,1485.0,13.623853211,17176.62,157.583669725,15.0,13.7102315422,50022,52.6579816514,4127.4,2015-01-05,2016-03-28
312,3838,BETTENDORF,2951.25,11.3074712644,43016.15,164.812835249,48.0,15.762334428,52722,55.1159770115,9240.54,2015-01-06,2016-03-29
313,3841,DUBUQUE,706.89,4.25837349398,7184.5,43.2801204819,31.0,14.0141671196,52001,14.5204819277,2267.87,2015-01-05,2016-03-28
314,3842,BANCROFT,2322.57,7.16842592593,32827.2,101.318518519,55.0,17.8993913023,50517,33.8328395062,6050.89,2015-01-07,2016-03-30
315,3845,OTHO,154.5,8.13157894737,1860.06,97.8978947368,94.0,12.9162907268,50569,32.7031578947,142.98,2015-01-07,2016-03-30
316,3849,DYERSVILLE,634.55,6.475,8149.51,83.1582653061,31.0,16.5285325559,52040,27.8093877551,1500.73,2015-01-05,2016-03-28
317,3853,DAVENPORT,989.68,9.1637037037,15222.18,140.946111111,82.0,19.6556581268,52804,47.0211111111,3194.39,2015-01-05,2016-03-28
318,3855,STORM LAKE,524.91,4.64522123894,7747.87,68.5652212389,11.0,19.6065012642,50588,22.8788495575,1231.9,2015-01-05,2016-03-28
319,3857,WAUKON,2225.12,7.01930599369,31604.56,99.6989274448,3.0,15.8081824603,52172,33.2765930599,4735.92,2015-01-05,2016-03-28
320,3858,DAVENPORT,1477.66,5.35384057971,18985.81,68.7891666667,82.0,17.0352849742,52806,23.0050724638,4368.13,2015-01-06,2016-03-29
321,3859,INDEPENDENCE,1995.0,14.7777777778,26230.26,194.298222222,10.0,14.9074144621,50644,64.844,7131.72,2015-01-05,2016-03-28
322,3866,AMES,704.7,10.0671428571,12133.42,173.334571429,85.0,18.3200170068,50010,57.8002857143,1346.88,2015-01-06,2016-03-29
323,3868,MARION,4838.25,13.3653314917,60919.23,168.285165746,57.0,14.264130492,52302,56.2266574586,13585.26,2015-01-05,2016-03-28
324,3869,CORALVILLE,1767.0,2.60235640648,35131.57,51.7401620029,52.0,22.5976797246,52241,17.2674963181,7153.37,2015-01-06,2016-03-29
325,3870,ALTOONA,517.5,9.58333333333,9749.34,180.543333333,77.0,20.422292769,50009,60.3766666667,1744.38,2015-01-07,2016-03-30
326,3871,WEST DES MOINES,494.7,9.51346153846,9398.2,180.734615385,77.0,19.8006639194,50266,60.3261538462,2081.94,2015-01-07,2016-03-30
327,3872,DUBUQUE,360.0,8.78048780488,6713.22,163.737073171,31.0,19.5565156794,52003,54.62,2026.32,2015-01-07,2016-03-30
328,3873,CORALVILLE,978.0,10.0824742268,17021.34,175.477731959,52.0,18.4603043692,52241,58.5432989691,2482.68,2015-01-13,2016-03-22
329,3876,MANSON,492.62,5.35456521739,6387.86,69.4332608696,13.0,14.3289518634,50563,23.1788043478,1181.42,2015-01-07,2016-03-30
330,3877,DES MOINES,762.6,9.3,14305.82,174.461219512,77.0,19.9706286295,50322,58.3348780488,2928.66,2015-03-19,2016-03-03
331,3879,SIOUX CITY,651.9,9.44782608696,11804.84,171.084637681,97.0,18.9646290545,51106,57.208115942,2242.56,2015-01-05,2016-03-28
332,3880,COUNCIL BLUFFS,500.1,10.41875,10512.68,219.014166667,78.0,22.8817286706,51503,73.0241666667,3018.8,2015-01-06,2016-03-29
333,3881,MARSHALLTOWN,2659.2,11.1731092437,46690.89,196.180210084,64.0,20.241432573,50158,65.500210084,10907.73,2015-01-08,2016-03-31
334,3882,DAVENPORT,419.74,4.56239130435,4969.34,54.0145652174,82.0,15.1606096035,52802,18.0172826087,1370.95,2015-01-05,2016-03-28
335,3886,ANAMOSA,2386.5,16.9255319149,30174.78,214.005531915,53.0,15.097723742,52205,71.514893617,5928.9,2015-01-05,2016-03-28
336,3888,GRINNELL,1543.5,12.7561983471,20069.4,165.862809917,79.0,14.3689413617,50112,55.5123966942,4748.16,2015-01-07,2016-03-29
337,3889,WAVERLY,1888.5,18.1586538462,21290.94,204.720576923,9.0,13.5321886447,50677,68.4248076923,5664.54,2015-01-07,2016-03-30
338,3890,CEDAR RAPIDS,1094.88,2.05033707865,16125.57,30.1976966292,57.0,19.454343993,52405,10.0835018727,4052.72,2015-01-27,2016-03-08
339,3891,EMMETSBURG,265.5,11.5434782609,3875.16,168.485217391,74.0,15.4973913043,50536,56.1782608696,1556.64,2015-01-28,2016-03-29
340,3894,CEDAR RAPIDS,1005.58,4.41043859649,12705.42,55.7255263158,57.0,17.3516238046,52402,18.6109210526,2757.56,2015-01-07,2016-03-30
341,3896,IOWA CITY,1145.98,3.29304597701,20643.38,59.3200574713,52.0,20.9991665635,52240,19.790316092,4474.94,2015-01-07,2016-03-23
342,3899,WEST DES MOINES,3513.0,12.0308219178,47295.36,161.970410959,77.0,14.9442857143,50266,54.2038356164,9444.84,2015-01-07,2016-03-30
343,3901,FORT DODGE,422.1,10.2951219512,7514.0,183.268292683,94.0,19.6721864111,50501,61.24,1957.34,2015-01-08,2016-03-31
344,3907,MUSCATINE,537.8,2.24083333333,8407.24,35.0301666667,70.0,19.8033463354,52761,11.687625,2222.85,2015-01-05,2016-03-28
345,3908,FORT MADISON,1725.0,10.9872611465,18547.2,118.135031847,56.0,11.504974219,52627,39.5121019108,5800.26,2015-01-13,2015-09-02
346,3909,MELCHER-DALLAS,941.51,6.67737588652,13171.39,93.4141134752,63.0,17.4551684128,50163,31.1668794326,3068.1,2015-01-13,2016-03-16
347,3910,RIVERSIDE,591.25,8.56884057971,11935.51,172.978405797,92.0,23.3202691511,52327,57.6768115942,3418.58,2015-01-05,2016-03-28
348,3912,CEDAR RAPIDS,993.94,2.20875555556,14785.72,32.8571555556,57.0,20.8520460926,52405,10.9727111111,3958.84,2015-01-07,2016-03-30
349,3916,OTTUMWA,610.65,2.15777385159,7762.55,27.4295053004,90.0,17.1928428278,52501,9.15971731449,1519.7,2015-01-12,2016-03-21
350,3917,DAVENPORT,1252.11,4.44010638298,18041.52,63.9770212766,82.0,19.6295959084,52804,21.3459574468,3882.01,2015-01-26,2016-03-21
351,3918,DAVENPORT,437.6,5.14823529412,5308.28,62.4503529412,82.0,18.3285948695,52802,20.8329411765,1229.99,2015-01-07,2016-03-22
352,3920,CLINTON,1082.14,2.48197247706,14166.2,32.4912844037,23.0,18.6520631962,52732,10.8403440367,2716.59,2015-01-07,2016-03-30
353,3926,IOWA CITY,5506.73,10.9477733598,73182.73,145.49250497,52.0,18.0100803537,52240,48.6320079523,21966.77,2015-01-07,2016-03-30
354,3928,NORTH LIBERTY,763.8,3.00708661417,12098.48,47.6318110236,52.0,20.9431628761,52317,15.8989370079,3684.3,2015-01-15,2016-03-31
355,3930,ST LUCAS,394.25,10.108974359,6810.42,174.626153846,33.0,18.8448717949,52166,58.2169230769,2240.58,2015-01-07,2016-03-16
356,3932,MAPLETON,1797.38,5.3493452381,22826.04,67.9346428571,67.0,15.4166044101,51034,22.7446428571,5327.24,2015-01-27,2016-03-01
357,3934,MAQUOKETA,1723.5,15.3883928571,19990.92,178.490357143,49.0,13.7883928571,52060,59.6325,5382.3,2015-01-06,2016-03-29
358,3942,TOLEDO,2781.38,5.50768316832,37912.43,75.0741188119,86.0,17.1462263094,52342,25.1432475248,8336.23,2015-01-05,2016-03-21
359,3943,NEVADA,1137.74,2.97837696335,13837.01,36.222539267,85.0,16.110547871,50201,12.094895288,3225.37,2015-01-05,2016-03-21
360,3944,DUBUQUE,8272.25,58.2552816901,100137.19,705.191478873,31.0,17.2899362844,52002,236.069295775,16624.74,2015-01-08,2016-03-31
361,3947,BROOKLYN,788.2,5.18552631579,9976.63,65.6357236842,79.0,16.7800540414,52211,21.9082236842,2504.81,2015-01-06,2016-03-29
362,3949,PELLA,1267.5,14.0833333333,17988.12,199.868,63.0,15.1601481481,50219,66.6886666667,2430.42,2015-01-07,2016-03-30
363,3950,STATE CENTER,298.32,2.54974358974,3368.04,28.7866666667,48.0,13.746228927,50247,9.61606837607,960.46,2015-01-06,2016-03-01
364,3952,BETTENDORF,18637.38,20.3242966194,333311.98,363.48089422,82.0,23.1685558167,52722,121.297938931,85840.78,2015-01-14,2016-02-24
365,3957,EDGEWOOD,415.5,5.85211267606,4914.12,69.2129577465,22.0,13.5141649899,52042,23.1445070423,1020.52,2015-01-07,2016-03-30
366,3959,DUBUQUE,989.48,6.38374193548,9140.08,58.9682580645,31.0,14.0541966206,52001,19.8643870968,1459.92,2015-01-05,2016-03-28
