,Store Number,City,2015 Sales,2015 Sales mean,County Number,Price Per Liter mean,Zip Code,2015 Volume Sold Liters,2015 Volume Sold Liters mean,2015 Profit Margin mean,2015 Sales Q1,2016 Sales Q1,First Date,Last Date
1097,5028,STORM LAKE,1824.93,29.9168852459,11,4.65265618716,50588,12.3486885246,572.4,9.38360655738,304.04,306.15,2015-01-13,2016-03-29
1098,5029,DAVENPORT,6346.57,29.3822685185,82,4.73616444983,52806,4.69481481481,1603.14,7.42194444444,1266.71,34.46,2015-01-05,2016-03-28
1099,5031,RAYMOND,808.64,6.79529411765,7,3.03706479083,50667,2.14663865546,376.57,3.16445378151,180.21,1649.8,2015-01-08,2016-03-10
1100,5034,MASON CITY,3950.27,22.4447159091,17,3.45974501509,50401,3.50323863636,1298.87,7.37994318182,973.51,272.7,2015-02-05,2016-03-24
1101,5035,COUNCIL BLUFFS,246.58,27.3977777778,78,4.16592592593,51503,-3.00666666667,50.55,5.61666666667,62.0,231.38,2015-01-07,2016-03-30
1102,5037,JEFFERSON,1005.71,7.73623076923,37,2.86242216117,50129,5.94953846154,479.17,3.68592307692,216.74,16.75,2015-01-13,2016-03-09
1103,5039,SOLON,958.42,36.8623076923,52,3.45967032967,52333,19.1146153846,286.5,11.0192307692,455.16,421.02,2015-01-15,2016-03-10
1104,5040,WILTON,483.84,25.4652631579,70,3.39202172097,52778,10.1394736842,140.24,7.38105263158,151.84,87.52,2015-01-07,2016-03-16
1105,5041,MONTEZUMA,362.62,15.1091666667,79,2.17762786596,50171,10.4791666667,169.5,7.0625,69.44,126.79,2015-01-06,2015-08-04
1106,5042,DUBUQUE,2552.72,27.7469565217,31,5.00198067633,52001,11.8870652174,570.55,6.20163043478,403.18,503.96,2015-01-21,2016-03-30
1107,5043,WATERLOO,2146.63,14.8043448276,7,2.49092775041,50702,2.308,1007.72,6.94979310345,543.26,125.84,2015-01-27,2016-03-08
1108,5044,CRESCENT,429.99,19.545,78,3.1205501443,51526,17.5195454545,144.14,6.55181818182,162.08,80.17,2015-01-20,2016-03-29
1109,5045,SIOUX CITY,1235.6,19.6126984127,97,2.51114512472,51103,3.31,487.5,7.7380952381,345.02,14.56,2015-01-13,2016-03-15
1110,5046,KEOKUK,625.08,48.0830769231,56,5.23492063492,52632,11.7415384615,126.0,9.69230769231,179.08,287.8,2015-01-15,2016-03-31
1111,5047,CEDAR RAPIDS,185.06,30.8433333333,57,5.95396825397,52402,-13.82,36.0,6.0,71.28,756.02,2015-01-26,2016-03-28
1112,5048,ROLFE,276.34,13.817,76,1.83552380952,50581,5.515,129.25,6.4625,45.48,115.18,2015-02-24,2016-03-08
1113,5050,CARLISLE,3257.01,26.9174380165,91,2.60380821199,50047,36.832892562,2137.0,17.6611570248,958.32,266.78,2015-01-13,2016-02-24
1114,5051,DES MOINES,1165.57,12.016185567,77,3.77245704467,50309,4.84319587629,301.04,3.10350515464,499.36,370.36,2015-01-14,2016-03-23
1115,5052,GREENFIELD,280.3,14.7526315789,1,1.70363130047,50849,12.8431578947,170.85,8.99210526316,44.18,468.56,2015-02-09,2016-03-14
1116,5054,MANCHESTER,7835.22,24.6390566038,28,3.20190299111,52087,10.7477358491,2966.0,9.32704402516,1703.16,296.44,2015-02-16,2016-03-28
1117,5057,DES MOINES,988.48,17.0427586207,77,3.66957156645,50317,2.7175862069,274.47,4.73224137931,153.57,314.88,2015-01-08,2016-03-31
1118,5058,Urbandale,757.54,26.1220689655,77,3.42007676455,50323,13.4293103448,200.85,6.92586206897,105.67,121.05,2015-01-07,2016-02-09
1119,5059,HUMESTON,668.45,27.8520833333,93,3.18658675044,50123,10.0745833333,227.57,9.48208333333,69.24,2002.12,2015-01-13,2016-03-09
1120,5060,IOWA CITY,1188.54,14.1492857143,52,2.30491055682,52240,8.3694047619,542.1,6.45357142857,211.38,11.4,2015-01-08,2015-01-08
1121,5061,CEDAR RAPIDS,772.76,38.638,57,5.12982539683,52404,11.283,197.1,9.855,200.44,40.46,2015-01-08,2016-03-07
1122,5062,MONTROSE,350.61,20.6241176471,56,2.88386554622,52639,5.17235294118,110.4,6.49411764706,71.78,1050.56,2015-01-08,2016-03-31
1123,5063,WATERLOO,3288.01,26.5162096774,7,3.09569659112,50703,5.31983870968,1373.09,11.0733064516,1035.35,231.73,2015-01-15,2016-03-24
1124,5064,FAIRFAX,603.81,20.127,57,1.95650793651,52228,9.01333333333,254.25,8.475,24.26,4.8,2015-01-05,2016-03-21
1125,5065,SIOUX CITY,436.39,6.06097222222,97,3.44514677405,51106,2.65708333333,172.67,2.39819444444,109.86,112.22,2015-02-26,2016-03-17
1126,5066,DUBUQUE,1405.22,48.455862069,31,4.61619047619,52003,14.8717241379,388.5,13.3965517241,638.84,503.83,2015-01-06,2016-03-29
1127,5067,STORM LAKE,1411.48,15.1772043011,11,4.08516524286,50588,9.42311827957,445.61,4.79150537634,167.88,130.35,2015-01-07,2016-03-30
1128,5068,ARNOLDS PARK,3715.25,12.2615511551,30,2.87382359456,51331,6.21079207921,1490.19,4.91811881188,995.31,113.27,2015-01-22,2016-02-04
1129,5069,LAKE MILLS,450.21,18.75875,95,1.93689649471,50450,12.2941666667,308.62,12.8591666667,149.13,178.38,2015-01-05,2016-03-28
1130,5070,WILTON,1051.12,4.6304845815,70,2.57130209984,52778,3.51524229075,635.19,2.7981938326,417.37,110.09,2015-01-05,2016-03-21
1131,5071,DURANT,1279.19,6.55994871795,16,2.55391025641,52747,3.55302564103,615.77,3.15779487179,244.15,108.56,2015-01-07,2016-03-30
1132,5072,MOUNT PLEASANT,616.94,29.3780952381,44,3.28816326531,52641,7.49047619048,216.0,10.2857142857,73.72,122.82,2015-01-26,2016-03-21
1133,5073,CEDAR RAPIDS,1429.64,33.2474418605,57,3.0603986711,52404,12.0279069767,497.7,11.5744186047,132.36,227.62,2015-02-24,2015-07-28
1134,5075,NEW SHARON,396.08,20.8463157895,62,3.26878028404,50207,9.22157894737,111.75,5.88157894737,181.86,275.66,2015-01-20,2016-03-22
1135,5076,SIOUX CITY,424.04,20.1923809524,97,4.62783068783,51106,4.23380952381,79.55,3.7880952381,248.05,447.37,2015-01-07,2016-03-09
1136,5077,COUNCIL BLUFFS,5250.6,33.2316455696,78,3.11254537539,51501,18.3448101266,1861.5,11.7816455696,1184.26,14.93,2015-01-08,2016-03-31
1137,5078,COUNCIL BLUFFS,226.11,12.5616666667,78,3.5021232393,51501,6.02722222222,62.46,3.47,94.51,482.68,2015-01-08,2016-03-31
1138,5079,DENISON,382.09,20.11,24,2.67720342523,51442,9.06157894737,109.64,5.77052631579,67.85,464.37,2015-01-14,2016-03-23
1139,5080,SPENCER,3472.93,19.4018435754,21,2.52700593596,51301,10.0963687151,2314.28,12.9289385475,954.02,7865.64,2015-03-03,2016-03-08
1140,5081,ATLANTIC,644.42,23.8674074074,15,2.62669704096,50022,6.92555555556,263.84,9.77185185185,104.9,8.24,2015-01-05,2016-03-28
1141,5082,ATLANTIC,201.43,16.7858333333,15,2.54452270723,50022,-0.665,79.19,6.59916666667,82.79,282.64,2015-01-05,2016-03-28
1142,5083,SIOUX CITY,464.4,19.35,97,3.12103174603,51104,2.97916666667,162.45,6.76875,4.4,77.48,2015-02-18,2016-03-02
1143,5086,SIOUX CITY,1265.35,24.3336538462,97,2.72378866504,51106,8.28711538462,452.15,8.69519230769,60.6,,2015-01-05,2016-03-31
1144,5088,HOSPERS,469.45,22.3547619048,84,3.23389959688,51238,8.57333333333,161.14,7.67333333333,89.16,,2015-01-05,2016-03-28
1145,5089,MISSOURI VALLEY,390.24,4.336,43,2.37270526148,51555,0.261444444444,216.82,2.40911111111,111.03,,2015-01-07,2016-03-30
1146,5090,MUSCATINE,656.79,17.7510810811,70,2.85828535302,52761,14.0416216216,226.69,6.12675675676,352.89,,2015-01-05,2016-03-28
1147,5091,MUSCATINE,315.66,5.84555555556,70,2.47361256108,52761,1.50018518519,159.42,2.95222222222,87.82,,2015-01-07,2016-03-30
1148,5092,WEST DES MOINES,1091.74,15.5962857143,77,3.10953514739,50265,6.56385714286,328.09,4.687,385.54,,2015-01-22,2016-03-10
1149,5093,LE CLAIRE,1482.54,7.12759615385,82,3.12191153582,52753,2.65447115385,569.42,2.73759615385,445.57,,2015-03-04,2016-02-24
1150,5094,CEDAR RAPIDS,306.32,19.145,57,1.92384093915,52401,2.319375,139.72,8.7325,113.86,,2015-01-13,2016-03-29
1151,5096,NORTH LIBERTY,1521.18,25.7827118644,52,3.53849878935,52317,10.0494915254,437.5,7.41525423729,290.42,,2015-01-14,2016-01-13
1152,5097,CEDAR RAPIDS,1652.02,25.8128125,57,3.08834077381,52402,13.63,588.75,9.19921875,520.02,,2015-01-27,2016-03-01
1153,5098,DES MOINES,1449.41,13.9366346154,77,3.11940594128,50311,5.90067307692,556.4,5.35,250.74,,2015-02-24,2016-03-15
1154,5099,ANKENY,655.83,19.8736363636,77,3.52897065897,50023,7.68272727273,179.06,5.42606060606,302.49,,2015-01-27,2016-01-26
1155,5100,DAVENPORT,2192.55,26.1017857143,82,3.261300548,52802,6.74166666667,740.77,8.81869047619,520.76,,2015-04-27,2016-03-14
1156,5101,WATERLOO,1702.1,16.687254902,7,2.8217342661,50701,5.59078431373,651.36,6.38588235294,471.47,,2015-01-12,2016-03-28
1157,5102,MOUNT VERNON,30544.16,46.279030303,57,3.86737638288,52314,18.857030303,12155.95,18.4181060606,4797.76,,2015-04-21,2016-03-15
1158,9001,SWISHER,6208.52,269.935652174,52,6.30004967384,52338,-94.6226086957,639.0,27.7826086957,241.08,,2015-01-06,2016-03-29
1159,9002,LECLAIRE,5110.52,116.148181818,82,5.29251374624,52753,161.138181818,1242.0,28.2272727273,665.16,,2015-01-08,2016-03-24
1160,9010,NORWALK,957.96,59.8725,91,4.56833333333,50211,35.2575,212.4,13.275,561.6,,2015-01-08,2016-03-31
